,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
103,23.924795,6.6066427,22.215956,17.503208,20.05247,-34.33876,-10.27778,-21.252207,13.898229,-13.066158,-6.56255,-0.87116486,-1.3320152,-17.212303,-18.294144,-0.9744908,-8.518249,-27.954815,1.6962543,5.2082596,-30.275234,-10.954263,-6.909989,-33.410614,-49.433487,-31.367493,-2.8894553,-4.8535204,-7.177258,-0.4458835,-2.0015914,2.168949,-12.979102,-26.357584,-14.969708,23.620222,-0.13982062,1.5756165,11.687522,7.123507,6.8366036,-21.37684,-26.899652,-9.12852,25.962149,-5.929638,-17.118862,5.450487,-7.0572677,13.106694,9.478706,8.233753,7.1503406,7.2403235,-18.219444,0.32525024,0.39425266,-2.7281728,13.306402,-14.059494,-7.018179,-2.3208325,-15.813654,7.729155,-2.6196122
104,15.412114,12.546626,11.933802,1.9156265,8.825901,-16.27656,-3.6561346,-1.366625,-8.800728,6.494628,10.657695,-3.8587563,3.6860595,-2.181401,17.030184,-6.3277154,-4.3136845,28.628727,-21.93686,-5.7755713,-5.717303,-17.452377,16.4189,-11.336384,-13.160706,-10.327977,-9.846901,-14.472872,-4.845792,1.4413611,-5.118653,-5.5263615,5.4447074,1.27535,-10.476685,-18.350735,-15.254285,16.393867,-4.3397903,-11.427941,-6.939881,-13.412089,-1.4290326,-17.742285,-14.129543,0.982597,-12.088312,4.027195,-6.1755095,-3.4649565,2.8696709,-0.23617738,2.5027506,-0.108382985,1.8771927,-12.39374,12.91791,-11.48094,-5.477026,-12.0094185,-6.9618735,-1.143563,-10.380337,-6.2386303,-6.5435553
105,11.360093,11.845417,12.137609,13.257495,11.224548,-9.783321,-6.1699476,-4.345217,14.3957205,-4.4831223,3.6288202,-5.447055,29.429792,-3.603425,1.4084287,4.7816825,-7.0921955,-16.53197,-18.888752,-8.606485,-20.823614,-12.993475,8.582653,-16.033945,-14.747795,-20.493868,3.3976057,-21.719004,-10.350834,1.7267338,-16.868704,-14.188305,3.6203141,-12.154833,-20.860594,-10.507347,-12.949766,2.2070012,11.216356,-8.095468,0.07993835,-4.991401,-9.197538,-14.788674,-5.741563,9.877575,-7.368055,4.591956,1.4326736,2.1651003,-7.30607,-2.3876636,1.3669479,-1.7257972,3.97502,-0.77455395,0.98887795,-6.5960126,-2.8962734,-3.715723,-5.946891,-8.412331,-10.558647,-5.775694,-11.000286
106,18.658724,13.556175,15.409218,8.263515,9.942154,-16.803173,19.99461,-16.396523,1.4205676,-6.7363515,5.5299416,-3.8405962,9.730862,-9.381117,16.105711,-1.9255195,-9.358786,-13.524914,-21.355711,-2.9189749,-24.068829,-9.867334,-3.2760148,-21.187643,21.901192,-36.12887,-4.4663982,-13.692515,-16.019999,-9.915318,-23.76184,-12.690113,-1.1124806,-10.337458,-6.8057475,-12.106676,-15.002999,17.022842,10.159941,-9.306922,0.41675115,-8.000278,-12.507555,-12.209141,-2.243069,-2.0228634,-15.870561,-0.34859556,-7.8287086,-1.0637782,-4.6319737,-9.39575,1.6749275,-5.745934,4.7219906,0.6226634,13.092099,-8.801714,-3.6240385,-10.127658,-11.881871,-3.4401484,-16.769745,-7.0792546,-7.1299224
107,16.14599,10.234336,19.308186,8.771057,7.0138264,-30.583961,-13.105719,14.931731,6.022713,14.303574,7.2312355,-15.764855,6.505016,17.95982,-2.8511305,10.596867,-4.5935626,14.528052,-16.434917,-14.00789,17.087894,-18.06964,4.043367,4.0638933,-38.51098,10.909918,-5.4723063,-24.027536,2.106764,14.510463,3.3081868,-9.123038,8.607409,11.612665,-32.657223,-27.187162,-19.871836,-13.05624,1.1772996,-9.891955,-17.011862,-16.128643,4.023281,-15.629854,-24.327187,-6.9131546,-9.973079,2.1092372,-16.584332,-0.063989036,1.2065595,-0.49196145,-7.272236,-2.8173144,2.5107596,-14.996748,-2.4965363,-19.453966,-5.6568966,-20.480473,1.4927098,-12.753134,-4.3086414,-9.244114,-5.325559
108,18.455862,12.239766,21.778345,17.549458,11.333664,-32.13458,-3.2455351,4.3922253,13.51061,-1.0649871,-21.229797,-25.24641,1.9186045,23.547503,-24.850464,4.7057543,-3.2951334,-11.18416,40.66868,-16.8947,17.145727,-20.328197,-12.513048,-8.265587,-51.293533,-10.670198,21.93483,4.711758,-2.182977,12.727672,-7.7531905,-24.57254,-5.811477,-9.356239,-24.017687,-22.016891,-6.7756543,-26.013378,4.81902,9.688364,-19.527494,-13.8135605,-6.737803,0.1579142,-20.277788,-22.167994,-15.4875145,1.3795509,-10.460776,4.077808,1.604479,1.0093777,-3.3122947,-17.35194,-17.335262,-11.104197,-14.514328,-9.367111,-3.1005025,-11.511181,-1.1326396,-11.659291,5.3338847,7.7474656,9.723089
109,13.578193,15.718466,11.736398,5.125924,2.7366982,8.696195,-0.96171224,-5.785099,11.11322,15.800496,-12.308613,-3.111321,-4.2214746,-12.409473,12.453512,-1.2714189,-17.391554,-13.977884,-20.645388,-3.5110278,-3.9425747,2.5819726,-2.6124718,-7.5636387,-25.515753,-9.315662,7.118887,-22.634287,-10.315343,-16.542747,-11.708301,-10.068056,-4.3369184,-9.968206,-12.765542,-27.819918,-20.341026,-0.7808401,-6.4144087,-5.3302755,-11.25048,-1.6830715,-5.812207,-3.37248,-12.636157,-3.6591828,2.4764676,-3.1675158,-6.8936825,-5.8883166,-10.371626,-12.246201,0.683105,-3.4833837,9.042444,6.7099013,-2.0548947,-8.277044,-4.474034,-9.039063,0.60840863,-8.7295685,-2.70905,2.2709873,-11.489645
110,22.102795,14.1797695,18.150473,8.232965,2.076712,-19.17858,-10.3882885,-6.698819,9.189675,-7.848776,-15.895623,-15.605087,15.330965,-5.1771464,-6.18918,8.394875,-20.752804,-12.009473,14.497253,-8.894689,-11.79254,-4.757959,-16.807865,-19.572632,-41.610264,-19.567795,6.2531343,8.216763,-1.2555952,-8.80456,-4.702396,-5.5530243,0.43355283,-13.370394,-14.778639,-10.476853,-0.32117957,-9.017755,7.292716,11.419632,-16.083462,-13.769138,-22.07493,8.077188,-11.444274,-8.486573,-12.882078,8.439687,-12.0213,-0.83325964,4.6523194,10.78415,-4.864698,-2.648045,-11.1615715,5.350636,-9.169309,-9.367834,9.304496,-17.713749,4.265255,-2.0607245,1.7413951,12.929069,-2.7020428
111,8.972947,1.6967325,8.38843,3.614575,6.1893167,-18.59954,20.59403,-0.79367715,2.322978,-8.588722,16.500906,-4.293201,9.235667,11.858655,1.9271841,-1.3414105,-7.4145174,-8.225066,-5.240257,-6.1403236,-5.9107585,-11.656185,-5.5318756,-12.296921,23.771307,-15.296604,12.9567,-7.80299,0.8617395,-4.608847,-15.725609,-14.818321,0.66657823,-6.169384,-2.5712662,-17.182558,-13.419857,1.1485958,4.794793,-7.8204236,0.54615057,-4.5360413,-0.4956024,-7.1987085,-18.988605,0.051744428,-17.622793,-1.9149346,-11.160436,3.432863,1.6150045,-1.9331791,-1.1260803,-15.535413,2.5050066,-3.1723702,3.966486,-2.856586,-4.427268,-4.9254127,-3.1392045,-3.8153157,-4.895623,-9.543394,-3.310369
112,16.425451,13.114703,10.4318,5.847654,5.3871603,17.40195,15.948646,1.254779,2.8036087,-2.8902307,-13.822561,-9.335883,1.4994687,-2.8724954,5.5976925,3.445728,-15.214303,-13.370283,-20.096373,-13.700226,-10.438094,-2.2427933,-5.1853566,-13.228801,-9.067339,-11.490997,6.5607743,-19.806765,-8.077341,-17.418783,-20.258734,-17.993395,-5.622153,-12.879347,-13.290874,-31.503075,-18.809906,-9.550854,5.0039997,-5.1119075,-15.259988,0.74872863,-9.345193,-9.356012,-23.037144,-3.3628943,5.9043665,-3.2353518,1.2682705,-17.032928,-7.217007,-5.5585947,-2.0707684,-14.770112,4.2757845,1.1664171,-4.15518,-10.942486,-12.532815,-7.447451,-2.1604483,-10.221562,-8.8602705,-0.30379975,-13.437119
113,11.771406,18.560131,11.561908,-0.3131941,5.8998075,-7.3462567,-2.493495,-3.6374142,0.22615293,13.211056,3.2952747,-13.6756115,4.434884,0.3034287,25.450506,-1.9262526,-13.63068,-12.503443,-28.696554,0.45815068,1.3306913,1.2865105,4.3107057,-6.7087603,-23.355145,-13.490687,-2.5331135,-22.398657,-11.613249,-11.884051,-13.542989,-14.0219,13.749828,1.7415966,-20.64591,-39.930733,-22.559769,-0.5158459,-7.1049547,-7.907532,-12.317158,3.3396819,-6.1926537,-9.9540825,-27.688454,4.35008,8.2386,6.5020223,-8.70802,-6.424175,-10.187639,-15.963484,-3.6444561,-13.234789,13.947096,1.3429958,5.3431425,-11.200089,-11.88905,-9.983917,1.0024555,-12.670079,-8.630964,-6.3622656,-18.345118
114,21.16118,7.7751555,18.54104,14.400724,8.79849,-11.434293,9.419722,-1.7395641,9.449284,-13.176868,-10.4055195,-11.582638,1.8896735,-2.8143678,-5.0687127,15.4761,-14.453243,-11.694032,-8.936226,-13.581292,-18.715393,-0.7272631,-11.238587,-15.521959,-15.112124,-10.008998,1.2696078,-12.208132,0.33573002,-9.73847,-11.148687,-13.408235,-9.280144,-14.311542,-21.632755,-9.738394,-10.788827,-6.937616,14.912251,-0.77255964,-7.600046,-5.4614143,-9.780478,-5.49075,-11.3137245,-1.1930289,-11.465547,2.1033912,-11.3141,2.153573,-1.7921882,1.4274971,-2.8100479,-4.2658944,-5.4757814,2.5626216,-3.0771425,-8.884898,-0.24283281,-10.33907,0.5405674,-10.921767,-6.2435403,0.9545517,-5.402059
115,18.696556,16.916018,13.518174,9.745682,15.312263,-16.844885,-8.639905,-6.3743005,10.6485405,-5.3325844,5.3503647,-10.4724455,9.394928,-7.9868097,0.50826955,1.6100429,-2.24302,-19.383863,-16.916513,-3.519199,-19.462269,-0.7393918,10.429769,-10.051589,-32.185947,-25.293186,-2.8289964,-14.739039,-5.3987994,-0.22002566,-6.096452,-17.016338,4.133264,-10.656416,-22.242203,-18.151081,-3.108923,4.7810836,4.7718315,-2.8439746,-10.474987,-0.5588536,-8.627452,-15.211477,-6.183273,12.94319,-5.5419574,10.824667,-5.350767,0.5710216,-4.966912,-5.6928506,-4.4008064,-12.364557,-5.795812,-0.344885,0.40732196,-5.938685,-3.7305393,-9.3921,-5.119578,-12.727915,-11.358066,-6.5597234,-12.550447
116,4.6356373,5.792505,11.583854,20.566105,9.5319805,-14.20272,-5.468081,23.981974,9.258567,4.18604,-8.673805,-9.234223,3.85548,2.1680636,-17.465925,4.0968256,-3.0942585,1.7858065,-9.119629,-6.2962265,-7.919347,-3.8113291,-7.4638066,-12.330052,-39.444214,15.879232,8.154874,-12.072911,7.8517723,-0.6288761,-1.0827359,-25.600063,-10.928467,-19.380596,-23.394756,-14.769071,-12.016025,-17.35299,-14.82677,-2.7351513,-3.5126333,-3.132094,-0.13301931,-4.434427,-29.496298,-6.23146,-16.669895,-2.4726017,-11.493457,3.8044899,8.036114,6.231951,-0.941733,-17.728907,-9.739939,1.726402,-3.0074139,1.94985,-3.3921497,1.4590939,11.436646,-2.277801,10.856658,1.5029854,-1.8804849
117,20.239677,12.420002,13.216365,7.3993444,10.500978,2.0872908,-1.8816686,-9.698887,9.476919,-1.0701333,-10.865069,-0.78424406,9.592794,-10.826062,-5.0138345,0.6708809,-24.517717,-32.502377,-18.835968,-0.8763441,-18.680342,16.079075,-4.458733,-12.957002,-36.393135,-16.800238,10.450788,-21.22115,-11.469603,-18.115227,-5.7305326,-8.068914,-3.8308816,-18.109728,-13.326127,-23.0524,-16.15541,4.1122513,11.403759,-0.86363816,-7.654174,1.7004205,-13.906288,-5.598347,-6.560157,15.447351,-2.8090925,5.873784,-2.1982968,-0.77249134,-5.178897,-5.860857,-2.7634492,-11.68247,-0.7943851,6.1237793,-7.5095787,-8.366681,-3.2841182,-9.812692,-0.28209507,-13.416892,-9.624393,2.5619693,-18.540804
118,14.204612,3.7781126,7.312682,10.187273,4.9698524,-7.8535557,12.132159,-8.711821,-3.2448647,-9.813552,-30.225798,-14.067326,-1.2562231,18.561378,-22.12449,9.761928,-6.771022,-25.406307,-10.155456,3.5008285,0.24511622,0.038881194,-0.4629813,-12.675089,-28.055168,-10.236749,20.613901,-17.877924,-0.6498252,-6.8627453,-24.536226,-17.401045,-2.5023055,-28.552778,-21.789476,-25.926659,-23.069405,-15.702101,-0.5504505,27.180231,-12.970819,-3.1990619,-1.567817,-2.655309,-24.309309,-12.338907,-2.1443782,-2.3946528,8.160346,-4.860793,4.1901603,-9.178402,11.480893,-29.008726,4.559379,5.3567457,-6.101954,-5.3147855,-10.81195,-0.729004,6.448889,-0.5616391,-7.0978255,2.5394008,-3.4189105
119,-0.14758916,9.577989,1.3527796,3.2599473,9.554412,-14.685905,-2.8475904,4.5469394,-4.6997175,14.20637,-3.6738243,-6.6654253,-0.03522679,5.4521794,-13.324645,9.350839,15.964866,-2.99965,-22.995594,-1.8944403,15.787078,-10.22871,19.48156,10.88832,-22.430372,0.3408369,4.517885,-19.618935,-7.0985136,14.379871,-18.931847,-20.15294,18.911577,-1.2795259,-15.255404,-23.943865,-20.410334,-12.954372,-17.091541,-1.1647141,-13.806531,-4.9437747,11.221406,-16.335587,-26.435057,-7.4205527,-5.4325514,0.957668,3.79415,-9.7364025,-0.33895847,-9.847393,3.0513053,-24.220387,4.7296677,-4.349114,0.16140115,-7.512227,-17.11718,0.16823518,-2.85596,-6.91519,-9.218166,-9.670408,-11.394968
120,19.150314,18.108511,15.690665,5.1191607,5.2317657,-20.547398,-10.437508,-0.0057122586,10.212292,17.505545,-6.519388,-9.940577,0.41599026,-3.0476103,8.936757,-7.8178225,-8.733534,-3.4919431,-6.8820257,-10.246134,18.329426,-3.0470417,3.1224394,20.574701,-40.07891,-2.5370784,2.1718962,-7.3454633,-11.190737,-6.1863003,4.9874983,-1.558017,15.747542,18.318995,-15.410857,-32.570255,-15.468039,-4.433627,10.600581,-1.7749852,-24.620419,-6.8710365,8.712014,1.2603956,-17.561531,-11.969524,2.0683746,5.39443,-11.016793,-3.693481,-9.435797,-9.258023,-13.061881,-6.0651326,-5.0818048,-8.118604,-10.41023,-19.73508,-4.2291493,-24.021872,-3.7787619,-20.180447,0.18205096,-0.12345045,-12.2020645
121,10.295742,23.08992,15.274468,8.455283,3.658862,-14.149416,-6.233687,-2.360276,12.901041,5.9925895,0.47368053,-10.809174,4.939145,-5.9131546,13.142461,-7.7960944,0.89003134,-6.152129,-3.2062645,-14.845725,5.9528365,-2.768373,3.8842008,24.627287,-20.142456,-9.261146,-0.8690419,-1.3426611,-10.36717,-5.569999,-5.6462097,-16.13683,16.005281,25.292208,-13.614561,-22.163141,-7.911739,-4.298182,-0.6459753,-6.0545382,-19.083946,1.2924738,9.356826,4.5508595,-17.30338,-13.056183,-1.0657847,1.2279269,-9.868689,-2.7737665,-17.920507,-11.22738,-12.83015,-7.567429,-5.5419083,-3.32377,-7.3742447,-10.27206,-6.712973,-15.795238,-5.6737576,-20.1284,6.393383,-1.1980164,-5.45717
122,1.177723,13.204226,6.4860306,21.661703,34.508797,-23.028347,-6.6097965,6.560364,2.1095488,-6.0901346,14.135511,-1.0710554,9.484028,6.1706786,-21.24147,-9.510007,-5.3105426,-17.521124,-15.197374,-4.964328,-28.076996,-8.6860695,-5.4172244,-22.967943,-49.494328,-16.224138,0.5777493,-10.588068,7.316867,2.6493237,4.150848,-22.732216,-5.2850513,-20.89562,-3.5083709,-6.837713,-1.123929,-11.875491,-16.19957,-6.8554173,13.189523,-5.405774,-13.09868,-10.606164,-16.025024,7.7324557,-19.12862,7.9795423,0.42052692,7.6319137,7.829197,7.745704,3.8960714,-28.232979,-18.76164,-7.6644936,-1.4626025,19.580465,-1.467873,8.671782,3.203009,-2.2835557,-6.216424,0.7300965,-12.792683
123,4.999095,24.537157,15.681767,4.41477,9.836656,15.60708,-7.7273893,-1.351853,-4.5071497,1.1472945,-24.17469,-1.818607,8.464952,-5.278216,-6.1744494,9.494237,-7.3519516,-4.563979,-22.174868,-12.669993,-17.638006,-1.0454105,0.75511074,-6.9519343,-35.56727,-2.5853047,-0.2850559,-22.016096,3.6835515,-16.14709,-8.545172,-14.591785,-1.3405883,-10.051258,-13.546695,-14.493535,-16.002811,-10.002363,-14.304887,-3.0471492,-5.331381,-4.6987853,-10.6864,-0.7363486,-25.946602,-3.1473548,-5.2061152,-10.389428,9.608845,-8.003026,-4.5995183,2.9363477,4.18184,-6.286591,-0.7882142,1.0999581,-1.7340895,1.9316815,-5.9198337,4.304234,6.4310155,-0.015374497,2.542951,5.417223,-1.0266025
124,15.04774,15.226528,9.981366,6.4490047,2.0545173,-11.483816,-11.649089,-1.2811098,1.8309985,-8.307539,-10.709891,-6.978759,9.5802,-6.564382,-2.5422401,-0.21953216,-14.956014,-12.13769,14.853677,-9.471645,-8.321195,-2.7812724,-10.599142,-14.121073,-34.851173,-23.774553,0.36007586,35.832977,-5.564663,-16.253067,-1.5862099,-0.16035622,8.613161,-5.1340785,-8.202055,-16.311972,4.183387,-11.105115,9.854618,18.350101,-24.371752,-5.4200273,-28.061743,10.579205,-23.100945,-11.058879,4.195236,10.776074,-7.4588895,-14.974715,4.1313624,14.412307,-13.915414,-12.474065,-21.393177,4.360565,-12.0618305,-10.686973,1.9074718,-18.186146,0.8146197,-3.6655805,1.1396447,11.781538,-14.541114
125,12.895702,13.391413,9.47083,4.960175,2.0920064,-15.3903675,-9.733799,-0.61588955,7.919834,0.5123201,-9.997265,-10.283878,5.480461,-5.991423,-3.9564497,-0.63561904,-8.797271,-3.0042608,9.166441,-2.9302118,-2.573613,-0.06906565,-9.969362,-7.999665,-34.725998,-10.207658,2.7868333,8.768721,0.70362145,-6.463459,2.1729767,-5.84096,1.4248105,-2.8601203,-6.841093,-10.66233,-0.009372596,-2.9173427,-1.6807542,7.81635,-13.148194,-6.4927106,-7.4231257,9.518168,-10.764597,-7.496213,-7.1632595,5.6396646,-4.154152,0.77903193,1.3179331,4.52882,-4.2771587,-3.5928657,-11.071435,1.0070558,-6.4799047,-4.6718054,4.9291043,-10.739024,3.2747743,-0.9843158,5.7347503,9.213343,-2.2362003
126,22.25033,10.990792,19.670755,17.232908,1.8020781,-7.942976,8.554891,-1.5653983,4.7425733,-13.50606,-14.579111,-11.96981,10.43049,2.3609257,-2.9987097,20.951454,-17.922903,-6.568216,-8.362304,-16.536295,-19.456112,-7.6011834,-15.583196,-21.298948,-12.632285,-9.19248,1.732529,-12.721926,5.047803,-13.323459,-15.102469,-10.572106,-11.489912,-16.84292,-21.993,-14.206747,-12.1421585,-9.486378,8.075683,3.5687616,-7.9258976,-9.877974,-12.589064,0.9284003,-18.793556,-10.320412,-14.700067,-2.988743,-12.371595,-0.28597704,-1.7077898,5.722836,0.48575452,-0.86999816,-1.1180905,5.6671286,-1.1200123,-7.1792703,2.903488,-10.512143,5.9271507,-3.6205513,-0.321767,2.932724,1.5898201
127,14.677464,16.234392,10.469643,8.102682,13.1437,-8.194326,-6.717718,-13.827878,8.281855,15.292952,0.5858035,11.698668,1.4188901,-20.754292,-3.9461038,-13.796455,-14.911247,-20.538546,-16.155546,13.25822,-16.296394,3.980354,-4.9049187,-14.820208,-34.994503,-26.754917,-10.735741,-7.379834,-12.457365,-9.810591,7.539099,5.6894383,-8.036188,-9.411996,11.515142,-7.403277,-5.103192,17.173664,-6.807682,-3.2726414,-3.1233673,-11.567804,-9.422012,-3.7822592,18.665178,-4.4926777,-7.9180694,-0.22797394,-0.28064227,2.087958,-4.061986,-2.0143275,-0.2337861,1.2001753,-7.0185966,-3.9427335,-0.58945614,-2.7415442,2.3716688,-15.4431095,-6.910538,-1.1207391,-9.758337,-0.8140893,-10.771782
128,17.978422,18.194088,12.032475,5.904688,6.3952217,9.934354,-3.1343346,-9.362807,5.1585455,4.238188,-14.553099,-5.5856524,6.673207,-15.257953,0.14654392,-1.2125841,-21.816225,-19.563156,-18.462067,-5.5326357,-15.412747,15.176347,-0.9612108,-4.9554844,-39.03868,-14.310291,1.5196519,-16.567814,-9.863595,-17.027714,-2.8792455,-6.904982,-2.396428,-7.925013,-7.343368,-26.401854,-12.40525,5.707801,2.2407947,-2.8972487,-13.831556,-0.30785474,-5.7703032,-1.2270887,-6.0181737,7.831582,-0.13998869,3.8464918,2.196979,-6.094862,-8.647186,-4.0714054,-5.1037,-4.909724,-0.7602452,1.0048201,-6.6287746,-8.491942,-3.672771,-11.798387,-1.5106144,-11.54786,-5.437943,5.719284,-14.477449
129,21.803757,12.410461,18.16894,11.676793,3.3914342,-15.656419,-4.9562645,-7.652437,-1.1576747,-10.4026,-2.5997176,-7.001435,9.781299,-5.5437407,-6.188332,-1.6868298,-20.20562,-12.894161,11.734711,-12.979968,-16.38243,-4.898884,-13.742066,-19.778627,-35.71617,-23.055319,-0.31227547,8.598236,-0.4473789,-10.967533,1.4358937,1.3267285,-2.909604,-8.735635,-5.4761004,-9.563169,3.5102458,-5.246459,6.7965894,5.857468,-11.191679,-12.0261545,-20.417555,7.3976283,-6.870436,-8.935185,-10.990757,9.328178,-11.7807255,-2.5647824,2.6999567,17.587854,-7.499898,-1.0683322,-14.555879,1.2609339,-6.759519,-6.420574,9.867886,-19.663847,1.3313909,-3.0967221,-2.3435152,12.066993,-2.1758826
130,18.71156,12.2748575,21.271835,17.32703,11.6266165,-32.192898,-3.2135835,4.1866517,13.478246,-1.2913263,-20.759403,-25.240843,1.6126239,23.218527,-24.745989,4.419173,-3.1481416,-11.49571,40.854588,-16.836891,16.932867,-20.102379,-12.390581,-8.236551,-51.427013,-11.305353,22.133455,5.326798,-2.1373005,12.721223,-7.4586663,-24.571617,-5.600696,-9.423944,-23.418085,-22.144331,-6.057879,-25.755514,4.9362855,9.980293,-19.796888,-13.720243,-6.955211,0.044792883,-19.951138,-21.808502,-15.3235,1.87188,-10.426199,3.753904,1.7866077,0.98933786,-3.484607,-18.003704,-17.826687,-11.083558,-14.692835,-9.164971,-3.0229151,-11.655857,-1.3901893,-11.727673,5.0271473,7.8101635,9.243663
131,19.632652,8.198112,17.14982,16.092287,9.488686,-17.105427,0.468035,-6.6546426,5.7126813,-3.6562223,-0.11813881,-9.832841,11.487739,-0.5457837,0.51499784,-0.99417615,-22.600435,-24.405226,-10.634512,-3.443237,-15.718273,-0.27506286,-9.600224,-20.41748,-32.21142,-15.177524,-0.64843416,-13.724136,-9.129916,-9.179454,-7.7679563,-8.262797,-2.8949306,-12.488604,-18.448008,-19.867271,-13.254327,-6.3218055,8.494797,-1.2471654,-3.1894977,-2.078344,-14.734731,-4.5557714,-9.516686,1.0005193,-4.3591733,11.69878,-13.561687,5.460377,-4.4659214,0.011138208,-3.1220484,-7.222276,0.36152086,2.9599922,-2.3220773,-7.4374747,0.84982365,-13.302418,3.531689,-12.20669,-8.765475,2.602226,-12.043291
132,16.393951,14.579425,18.904753,18.3877,15.181101,-21.65429,-2.2103212,-15.720464,2.5597153,-6.4110484,-2.1164515,23.2484,4.678468,-15.761064,-14.399337,-6.710593,-17.849121,-22.60392,-7.938076,3.1639655,-28.418304,-7.6539636,-15.819526,-36.167797,-27.047544,-27.024826,-6.7767406,-12.233881,-7.431979,-16.087574,-8.982136,-2.6438093,-14.116423,-17.180338,-2.7647357,22.242691,-15.221167,7.159637,4.596681,-3.5359783,19.188745,-11.352958,-25.119549,0.7085204,6.025543,-11.26579,-18.584526,-3.9130316,-0.43654954,12.052919,-5.1113715,8.4684725,9.32053,4.706295,-15.427363,6.3965077,0.9158816,0.92265785,8.331535,-4.3543396,-3.6773524,3.1627367,-11.633725,6.949284,-3.6958845
133,14.352203,12.580832,10.677974,5.2482553,3.8021793,6.273077,8.934462,-5.190299,5.9606733,10.915029,-7.853942,-2.7283826,2.4446404,-10.533068,11.800425,-5.1353517,-15.214235,-4.111912,-18.449593,-7.844509,-7.7620583,-4.0573177,-2.5351632,-7.474046,-6.774783,-12.334382,3.8102565,-18.233408,-12.105562,-11.9598875,-11.265235,-7.900875,-4.5599155,-7.311607,-4.000737,-24.38375,-17.124763,5.6076975,-0.48020422,-9.548201,-9.34619,-6.5214205,-2.981263,-5.2687297,-7.200192,-4.7499847,-6.2841425,-2.6445847,-5.366865,-6.129161,-6.159839,-7.2202816,0.10257286,-1.2081361,7.436953,0.19993341,1.8155248,-9.37061,-3.6893783,-10.836823,-4.024273,-5.554565,-5.4381104,0.7101029,-8.128371
134,3.3141532,15.045862,5.903645,3.9127877,5.590013,-11.548045,-7.1696525,-0.5613562,-4.3260193,-0.1385515,-7.833162,-2.6590548,4.376751,-2.3369627,-8.150589,1.259498,-2.2000098,-1.7734095,1.8240097,-2.5550673,-6.6341186,-2.1483498,-5.8941717,-7.6896715,-26.91014,-9.165592,-0.010430148,6.86531,7.082892,-6.6610518,1.1251351,-7.110541,2.512142,-4.7197075,0.6031468,-7.06562,0.44825664,-4.9983635,-14.706193,7.120067,-5.0898147,-6.72113,-7.4991117,8.173533,-17.003185,-7.9884377,-10.574654,0.10122644,0.9497522,-0.90105504,3.4748197,6.685784,0.39753494,-9.70341,-10.684523,1.5208615,-1.9744533,5.253937,2.990166,-0.86550045,5.795437,6.289656,5.763289,6.970221,0.64779043
135,-0.41107258,19.502964,9.6669445,-2.712946,18.359245,9.923154,24.645239,3.911283,-11.130872,-6.885647,-7.7026553,-4.919581,8.358935,0.49020627,2.7320447,-1.8499689,2.5342357,-7.815987,-31.187006,-11.258331,-14.477229,-4.3226404,3.641748,-2.1522386,31.592445,-15.141139,9.182672,-25.190123,-10.361705,-12.601322,-30.055464,-41.634514,8.7814865,-6.116833,-10.950797,-25.260897,-27.69496,-2.627802,-18.230225,-16.37048,-2.2642207,16.464308,-3.7153113,-14.693846,-39.162872,8.373081,-14.7879,-5.425189,0.6862568,-11.832387,-5.040813,-12.215334,2.5413089,-34.913307,9.745143,6.268745,8.499404,-0.2875651,-21.994389,12.450733,-2.9852097,-5.3543167,-4.198953,-9.62364,-6.7816052
136,11.503557,15.075463,26.570192,20.325018,5.4756794,-5.0422053,-1.3071512,5.5034256,8.824886,-5.2873726,-12.497824,-16.935932,12.095878,12.838406,1.2322198,4.720446,-5.110762,-5.0246744,-4.083254,-17.98831,-8.89779,-20.11903,-2.3372846,-14.004679,-24.755358,-5.109933,-2.4295495,-17.282372,-4.4128766,-2.1429346,-15.503065,-18.759031,-6.0082345,-5.6893086,-32.982166,-15.1888685,-15.132,-18.1137,5.38994,-6.6132674,-6.5489407,-8.369095,-7.5787606,-4.1645823,-20.4706,-17.208464,-3.6713908,-6.265309,-5.5960217,-1.8059778,-9.970667,2.9136097,0.0036128187,2.6304119,3.1573112,-4.058911,-0.38564584,-10.595303,-6.3530416,-7.5401564,1.8463788,-9.326698,2.190703,0.007998839,6.9945183
137,14.038795,19.203009,8.686519,8.152483,16.017221,-17.8142,-19.433668,-12.849266,14.588133,18.790741,8.120172,15.16943,1.3040876,-23.56302,-1.7712736,-11.374496,-20.865576,-24.395866,-20.147781,16.288792,-16.92802,2.14403,-7.269042,-21.029041,-54.843277,-28.408598,-10.49081,-6.305915,-7.0797176,-15.251867,9.794455,14.081271,-2.849823,-10.525316,10.933502,-7.242079,-7.307832,10.831338,-5.8955317,-1.2658999,-0.3469658,-14.346818,-16.597296,-2.605256,10.181527,-2.71507,-2.118112,2.8796482,0.30233133,3.4558926,-2.8950999,0.6554611,-0.9459457,2.0474024,-12.1352415,-4.588526,-4.7503314,-1.0113835,6.51778,-15.294738,-5.5120497,-0.03645706,-11.606396,0.68436575,-21.836834
